season,date,regular,playoffs,away_team,home_team,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,away_ml,home_ml,h2_spread,h2_total,id_spread,id_total,home_won,home_elo_before,away_elo_before,home_elo_after,away_elo_after,elo_diff,elo_prob_home
2018,2017-10-17,True,False,bos,cle,99,102,19,19,33,28,0,29,25,18,30,0,home,4.5,216.0,166.0,-195.0,1.5,110.0,0.0,0,True,1469.9960833597186,1579.2412846972602,1501.3059270218691,1547.9314410351096,-109.24520133754163,0.48669822520007666
2018,2017-10-17,True,False,hou,gs,122,121,34,28,26,34,0,35,36,30,20,0,home,9.0,231.5,364.0,-470.0,2.5,115.5,0.0,1,False,1792.3478397871636,1585.946358565116,1770.7662625569158,1607.5279357953639,206.40148122204755,0.8536835343818795
2018,2017-10-18,True,False,hou,sac,105,100,26,26,23,30,0,25,23,24,28,0,away,7.0,216.5,-310.0,250.0,2.5,105.0,0.0,0,False,1404.971862670468,1607.5279357953639,1376.8622076133897,1635.6375908524421,-202.55607312489587,0.35655220900103085
2018,2017-10-18,True,False,atl,dal,117,111,27,31,24,35,0,24,23,35,29,0,home,5.5,199.0,190.0,-240.0,6.0,103.5,0.0,1,False,1371.2806916869401,1476.8178348668594,1329.1528816611094,1518.94564489269,-105.53714317991921,0.49203208499868584
2018,2017-10-18,True,False,min,sa,99,107,25,24,28,22,0,32,21,34,20,0,home,1.5,203.5,105.0,-125.0,1.0,100.0,1.0,1,True,1601.4145081739725,1389.3185995937324,1612.762037774668,1377.971069993037,212.09590858024012,0.8577307032185483
2018,2017-10-18,True,False,por,phx,124,76,29,31,38,26,0,21,14,20,21,0,away,2.5,219.5,-140.0,120.0,5.0,113.0,1.0,0,False,1319.0504502210724,1624.4404574470555,1278.8714754107418,1664.619432257386,-305.390007225983,0.23463532446755556
2018,2017-10-18,True,False,no,mem,91,103,34,18,18,21,0,27,27,25,24,0,home,2.0,204.5,110.0,-130.0,0.5,100.5,1.0,0,True,1387.0415874399255,1492.1149438707262,1444.2944059029035,1434.8621254077482,-105.07335643080069,0.4926993720839388
2018,2017-10-18,True,False,bkn,ind,131,140,30,33,35,33,0,29,36,41,34,0,home,3.0,216.5,135.0,-155.0,1.5,112.5,1.0,1,True,1600.9068548147918,1406.1269302427593,1614.0395287917572,1392.9942562657939,194.77992457203254,0.8451280686120909
2018,2017-10-18,True,False,cha,det,90,102,27,18,25,20,0,29,27,26,20,0,home,2.5,202.0,125.0,-145.0,2.5,100.0,1.0,0,True,1345.550300960623,1385.2606806545496,1392.2843396069127,1338.5266420082598,-39.7103796939266,0.5859032308488539
2018,2017-10-18,True,False,den,utah,96,106,30,28,25,13,0,21,28,29,28,0,home,2.5,205.0,120.0,-140.0,3.5,101.5,1.0,0,True,1664.9935788104406,1620.5217251736628,1695.6311415805944,1589.884162403509,44.47185363677772,0.6967030331248559
2018,2017-10-18,True,False,mia,orl,109,116,37,18,23,31,0,32,26,30,28,0,away,3.5,205.5,-170.0,145.0,4.0,100.0,0.0,1,True,1348.0212100701788,1614.6168651743226,1414.165256799863,1548.4728184446383,-266.5956551041438,0.27707811968754925
2018,2017-10-18,True,False,mil,bos,108,100,24,34,18,32,0,26,27,27,20,0,home,1.5,203.0,105.0,-125.0,2.0,101.0,0.0,1,False,1547.9314410351096,1490.7168238802337,1482.824201634496,1555.8240632808474,57.214617154875896,0.7119759367724595
2018,2017-10-18,True,False,phi,wsh,115,120,23,36,23,33,0,32,24,34,30,0,home,6.5,217.5,240.0,-300.0,6.0,108.5,0.0,1,True,1557.2787668882638,1269.738525163693,1563.218984756049,1263.798307295908,287.5402417245707,0.9029868065854575
2018,2017-10-19,True,False,chi,tor,101,117,23,14,27,37,0,25,33,26,33,0,home,14.0,206.5,800.0,-1400.0,1.5,101.0,1.0,1,True,1650.4343017852534,1546.6307366717847,1677.1192164333256,1519.9458220237125,103.80356511346872,0.7637207109642348
2018,2017-10-19,True,False,ny,okc,84,105,24,18,17,25,0,27,26,26,26,0,home,12.5,215.5,650.0,-1000.0,3.5,103.5,1.0,0,True,1492.8863385256682,1350.0936507931156,1516.4736452600462,1326.5063440587376,142.79268773255262,0.8018070685765963
2018,2017-10-19,True,False,lac,lal,108,92,27,26,34,21,0,19,23,21,29,0,away,6.5,219.0,-260.0,210.0,0.0,108.5,1.0,0,False,1450.9122017308105,1711.3280062798367,1415.4759543106027,1746.7642537000445,-260.41580454902623,0.28426001213066376
2018,2017-10-20,True,False,lal,phx,132,130,40,30,36,26,0,36,37,26,31,0,home,3.5,220.5,140.0,-160.0,1.0,110.5,0.0,1,False,1278.8714754107418,1415.4759543106027,1257.2390276515996,1437.108402069745,-136.60447889986085,0.4475159663256145
2018,2017-10-20,True,False,orl,bkn,121,126,27,28,36,30,0,29,29,31,37,0,home,2.0,226.0,110.0,-130.0,0.0,111.0,1.0,1,True,1392.9942562657939,1414.165256799863,1423.619700658604,1383.539812407053,-21.171000534069208,0.611536682761781
2018,2017-10-20,True,False,gs,no,128,120,26,35,37,30,0,39,25,26,30,0,away,9.0,221.0,-470.0,360.0,9.0,109.5,0.0,1,False,1434.8621254077482,1770.7662625569158,1415.0847428537286,1790.5436451109354,-335.9041371491676,0.20456987955311318
2018,2017-10-20,True,False,utah,min,97,100,16,26,23,32,0,19,27,24,30,0,home,5.0,197.0,170.0,-200.0,1.5,101.5,0.0,2,True,1377.971069993037,1695.6311415805944,1425.4151374327091,1648.1870741409223,-317.66007158755747,0.222189536195267
2018,2017-10-20,True,False,sac,dal,93,88,19,27,25,22,0,23,23,14,28,0,home,6.0,201.5,200.0,-250.0,4.0,98.5,0.0,0,False,1329.1528816611094,1376.8622076133897,1283.8458670751509,1422.1692221993483,-47.709325952280324,0.5746892340394497
2018,2017-10-20,True,False,cle,mil,116,97,25,30,31,30,0,25,24,24,24,0,home,1.0,209.5,-105.0,-115.0,2.0,103.0,0.0,1,False,1555.8240632808474,1501.3059270218691,1467.2279731862945,1589.902017116422,54.5181362589783,0.7087824162324113
2018,2017-10-20,True,False,atl,cha,91,109,28,28,17,18,0,18,31,35,25,0,home,4.5,205.5,160.0,-190.0,4.0,107.5,1.0,0,True,1338.5266420082598,1518.94564489269,1418.035876926332,1439.4364099746178,-180.41900288443026,0.38629121571017033
2018,2017-10-20,True,False,por,ind,114,96,31,31,29,23,0,25,27,21,23,0,away,6.0,218.5,-230.0,185.0,0.5,112.5,1.0,0,False,1614.0395287917572,1664.619432257386,1540.109381213857,1738.5495798352863,-50.57990346562883,0.5706454230021518
2018,2017-10-20,True,False,bos,phi,102,92,24,22,23,33,0,21,29,22,20,0,home,3.0,217.0,130.0,-150.0,0.5,112.0,0.0,0,False,1263.798307295908,1482.824201634496,1228.4418508756303,1518.1806580547736,-219.02589433858793,0.33510880848262625
